"file_name","habitat","site","predator_cue","flight_present","year","species","tree_cover"
"2024_F03_07230016_Impala.AVI","Open","F03","Hyena",1,2024,"Impala",79.3081305382045
"2024_F03_07230017_Impala.AVI","Open","F03","WildDog",1,2024,"Impala",76.112007453467
"2024_F03_07230019_Impala.AVI","Open","F03","Hyena",1,2024,"Impala",60.7887267810693
"2024_F03_07270049_Impala.AVI","Open","F03","Hyena",1,2024,"Impala",60.2255633351965
"2024_F03_07270051_Impala.AVI","Open","F03","Lion",1,2024,"Impala",42.1443493347685
"2024_F03_07280057_Impala.AVI","Open","F03","Hyena",1,2024,"Impala",61.617682985957
"2024_F03_08010095_Impala.AVI","Open","F03","Leopard",1,2024,"Impala",58.5508638042151
"2024_F03_08020003_Impala.AVI","Open","F03","Leopard",1,2024,"Impala",34.922496890575
"2024_F03_08030023_Impala.AVI","Open","F03","Cheetah",1,2024,"Impala",49.5340591456348
"2024_F03_08040031_Impala.AVI","Open","F03","Hyena",1,2024,"Impala",62.1399957017714
"2024_F03_08040033_Impala.AVI","Open","F03","Leopard",1,2024,"Impala",59.8664182860034
"2024_F03_08080061_Impala.AVI","Open","F03","Leopard",1,2024,"Impala",76.4948911730135
"2024_F03_08090063_Impala.AVI","Open","F03","Leopard",1,2024,"Impala",60.3625243112116
"2024_F03_08090071_Impala.AVI","Open","F03","Lion",1,2024,"Impala",62.6148655566063
"2024_F03_08110004_Impala.AVI","Open","F03","WildDog",1,2024,"Impala",69.8345401443801
"2024_F03_08130010_Impala.AVI","Open","F03","Cheetah",1,2024,"Impala",64.539048527893
"2024_F03_08130019_Impala.AVI","Open","F03","Lion",1,2024,"Impala",41.9999640767826
"2024_F03_08130021_Impala.AVI","Open","F03","WildDog",1,2024,"Impala",63.1219931713124
"2024_F03_08130022_Impala.AVI","Open","F03","Lion",1,2024,"Impala",67.949815946757
"2024_F03_08140025_Impala.AVI","Open","F03","Hyena",1,2024,"Impala",51.7234344752216
"2024_F03_08150035_Impala.AVI","Open","F03","Hyena",1,2024,"Impala",55.3931098515014
"2024_F03_08180053_Impala.AVI","Open","F03","Hyena",1,2024,"Impala",62.1194712441446
"2024_F03_08180058_Impala.AVI","Open","F03","Leopard",1,2024,"Impala",61.016520121724
"2024_F03_08180064_Impala.AVI","Open","F03","Lion",1,2024,"Impala",57.2353092486087
"2024_F03_08200085_Impala.AVI","Open","F03","Lion",1,2024,"Impala",72.9922665914514
"2024_F03_08200086_Impala.AVI","Open","F03","Leopard",1,2024,"Impala",43.9886182168709
"2024_F07_07210007_Impala.AVI","Open","F07","Hyena",1,2024,"Impala",56.6098124021778
"2024_F07_07210008_Impala.AVI","Open","F07","Lion",1,2024,"Impala",58.113237153633
"2024_F07_07240036_Impala.AVI","Open","F07","Hyena",1,2024,"Impala",73.8255046289424
"2024_F07_08030145_Impala.AVI","Open","F07","Lion",1,2024,"Impala",61.3916793229525
"2024_F07_08050162_Impala.AVI","Open","F07","Leopard",1,2024,"Impala",43.5090121610236
"2024_F07_08050173_Impala.AVI","Open","F07","Hyena",1,2024,"Impala",64.8565656554076
"2024_F07_08060190_Impala.AVI","Open","F07","Leopard",1,2024,"Impala",48.7836522738392
"2024_F07_08120053_Impala.AVI","Open","F07","Leopard",1,2024,"Impala",79.3445577806508
"2024_F07_08120054_Impala.AVI","Open","F07","Lion",1,2024,"Impala",55.7548581557391
"2024_F07_08150082_Impala.AVI","Open","F07","Hyena",1,2024,"Impala",50.3266474195182
"2024_F07_08150084_Impala.AVI","Open","F07","WildDog",1,2024,"Impala",58.4445118920508
"2024_F07_08150086_Impala.AVI","Open","F07","Leopard",1,2024,"Impala",52.1658805356016
"2024_F07_08180110_Impala.AVI","Open","F07","WildDog",1,2024,"Impala",44.7352477914017
"2024_F07_08190147_Impala.AVI","Open","F07","Hyena",1,2024,"Impala",81.3555830361115
"2024_G06_08010044_Impala.AVI","Closed","G06","Cheetah",1,2024,"Impala",67.7381978258359
"2024_G06_08030006_Impala.AVI","Closed","G06","Leopard",1,2024,"Impala",57.3291652620075
"2024_G06_08070018_Impala.AVI","Closed","G06","Hyena",1,2024,"Impala",67.1509386835461
"2024_G08_08050019_Impala.AVI","Closed","G08","WildDog",1,2024,"Impala",69.0134456245975
"2024_G08_08050020_Impala.AVI","Closed","G08","Hyena",1,2024,"Impala",77.1174244454858
"2024_G08_08120047_Impala.AVI","Closed","G08","WildDog",1,2024,"Impala",55.4980655654917
"2024_G08_08190100_Impala.AVI","Closed","G08","Lion",1,2024,"Impala",73.226131696331
"2024_I04_07220007_Impala.AVI","Open","I04","WildDog",1,2024,"Impala",69.8578225031226
"2024_I04_07270021_Impala.AVI","Open","I04","WildDog",1,2024,"Impala",50.0735472372299
"2024_I04_07270024_Impala.AVI","Open","I04","Hyena",1,2024,"Impala",58.7902580857411
"2024_I04_07290028_Impala.AVI","Open","I04","Hyena",1,2024,"Impala",64.9200799114708
"2024_I04_07290029_Impala.AVI","Open","I04","Leopard",1,2024,"Impala",68.6981161705478
"2024_I04_08020032_Impala.AVI","Open","I04","Lion",1,2024,"Impala",69.8424069198068
"2024_I04_08120008_Impala.AVI","Open","I04","Hyena",1,2024,"Impala",53.0675861659478
"2024_I04_08190012_Impala.AVI","Open","I04","Lion",1,2024,"Impala",44.3451118954754
"2024_I04_08190013_Impala.AVI","Open","I04","Leopard",1,2024,"Impala",54.0651888424044
"2024_I06_07260014_Impala.AVI","Closed","I06","WildDog",1,2024,"Impala",69.1738198266099
"2024_I06_07270021_Impala.AVI","Closed","I06","Leopard",1,2024,"Impala",51.4712548616087
"2024_I06_08010038_Impala.AVI","Closed","I06","Leopard",1,2024,"Impala",56.0801819579961
"2024_I06_08020041_Impala.AVI","Closed","I06","Cheetah",1,2024,"Impala",54.1575445541655
"2024_I06_08050055_Impala.AVI","Closed","I06","Lion",1,2024,"Impala",59.5731074456186
"2024_I06_08080025_Impala.AVI","Closed","I06","Leopard",1,2024,"Impala",53.6254997273546
"2024_I06_08090029_Impala.AVI","Closed","I06","Leopard",1,2024,"Impala",63.3574734585681
"2024_I08_07260016_Impala.AVI","Closed","I08","Lion",1,2024,"Impala",61.969362694561
"2024_I08_07290030_Impala.AVI","Closed","I08","Leopard",1,2024,"Impala",80.458968235998
"2024_I08_07300038_Impala.AVI","Closed","I08","Leopard",1,2024,"Impala",67.3378144784703
"2024_I08_08030051_Impala.AVI","Closed","I08","Lion",1,2024,"Impala",51.5301245420326
"2024_I08_08080068_Impala.AVI","Closed","I08","Leopard",1,2024,"Impala",70.8999177782962
"2024_I08_08110075_Impala.AVI","Closed","I08","Lion",1,2024,"Impala",56.1881021707412
"2024_I08_08160097_Impala.AVI","Closed","I08","Cheetah",1,2024,"Impala",44.8869438660429
"2024_I08_08160098_Impala.AVI","Closed","I08","Hyena",1,2024,"Impala",66.4874175240165
"2024_J13_07300025_Impala.AVI","Open","J13","WildDog",1,2024,"Impala",74.0337001366182
"2024_N10_08060030_Impala.AVI","Open","N10","Lion",1,2024,"Impala",50.9074098426611
"2024_N10_08100043_Impala.AVI","Open","N10","WildDog",1,2024,"Impala",63.2286535709555
"2024_N10_08110054_Impala.AVI","Open","N10","Leopard",1,2024,"Impala",67.660861534512
"2024_N10_08140065_Impala.AVI","Open","N10","Leopard",1,2024,"Impala",65.2326085369452
"2024_N10_08160078_Impala.AVI","Open","N10","Hyena",1,2024,"Impala",61.5040226677698
"2024_N11_07270053_Impala.AVI","Open","N11","WildDog",1,2024,"Impala",47.1992219711027
"2024_N11_07290064_Impala.AVI","Open","N11","Lion",1,2024,"Impala",64.9146920999622
"2021_D05_08170038_Kudu.AVI","Closed","D05","Cheetah",0,2021,"Kudu",25.7658597750096
"2021_F07_07050054_Kudu.AVI","Open","F07","Leopard",0,2021,"Kudu",48.5422315284772
"2021_I06_06270037_Kudu.AVI","Closed","I06","Leopard",0,2021,"Kudu",14.7278157900043
"2021_I06_07050068_Kudu.AVI","Closed","I06","Leopard",0,2021,"Kudu",24.0657267388354
"2021_I06_07060078_Kudu.AVI","Closed","I06","WildDog",0,2021,"Kudu",31.5190890615497
"2021_I06_07150105_Kudu.AVI","Closed","I06","Lion",0,2021,"Kudu",26.1988703388274
"2021_I06_07160110_Kudu.AVI","Closed","I06","Cheetah",0,2021,"Kudu",37.1453059764634
"2021_I10_06300012_Kudu.AVI","Closed","I10","Leopard",0,2021,"Kudu",25.53726330159
"2021_I10_07150020_Kudu.AVI","Closed","I10","WildDog",0,2021,"Kudu",52.6981742983519
"2021_J13_07050093_Kudu.AVI","Open","J13","Cheetah",0,2021,"Kudu",41.8422101639478
"2021_J13_07160084_Kudu.AVI","Open","J13","Leopard",0,2021,"Kudu",14.1659088789184
"2021_J13_07230011_Kudu.AVI","Open","J13","Cheetah",0,2021,"Kudu",32.6988369804532
"2021_N10_08030097_Kudu.AVI","Open","N10","Hyena",0,2021,"Kudu",25.9866063662784
"2021_N11_06250011_Kudu.AVI","Open","N11","Hyena",0,2021,"Kudu",25.7086331648113
"2021_N11_07300071_Kudu.AVI","Open","N11","Lion",0,2021,"Kudu",38.9448531154316
"2021_N11_08040105_Kudu.AVI","Open","N11","WildDog",0,2021,"Kudu",36.5197937121308
"2024_E02_07210014_Nyala.AVI","Open","E02","Lion",0,2024,"Kudu",31.8713774161293
"2024_E02_07210015_Kudu.AVI","Open","E02","Lion",0,2024,"Kudu",42.9850882343122
"2024_E02_08120160_Kudu.AVI","Open","E02","Hyena",0,2024,"Kudu",13.1444672593567
"2024_E02_08120165_Kudu.AVI","Open","E02","Cheetah",0,2024,"Kudu",28.4879970831801
"2024_F01_08140023_Kudu.AVI","Open","F01","Cheetah",0,2024,"Kudu",42.0758870231098
"2024_F03_07230020_Kudu.AVI","Open","F03","Lion",0,2024,"Kudu",24.8169090854301
"2024_F03_07230021_Kudu.AVI","Open","F03","WildDog",0,2024,"Kudu",34.8318027070796
"2024_F07_07230035_Kudu.AVI","Open","F07","Hyena",0,2024,"Kudu",28.4762763141607
"2024_F07_07240038_Kudu.AVI","Open","F07","WildDog",0,2024,"Kudu",23.3211415059578
"2024_F07_07240043_Kudu.AVI","Open","F07","Leopard",0,2024,"Kudu",39.5657122139877
"2024_F07_07300101_Kudu.AVI","Open","F07","Leopard",0,2024,"Kudu",24.7481507004148
"2024_F07_08040151_Kudu.AVI","Open","F07","Hyena",0,2024,"Kudu",23.4458650561903
"2024_F07_08070191_Kudu.AVI","Open","F07","WildDog",0,2024,"Kudu",23.5514470008829
"2024_F07_08090020_Kudu.AVI","Open","F07","Leopard",0,2024,"Kudu",40.9231803491361
"2024_F07_08190144_Kudu.AVI","Open","F07","WildDog",0,2024,"Kudu",24.482518361458
"2024_F07_08210156_Kudu.AVI","Open","F07","Lion",0,2024,"Kudu",22.631951911935
"2024_G06_08020046_Kudu.AVI","Closed","G06","WildDog",0,2024,"Kudu",25.2646969095188
"2024_G06_08180047_Nyala.AVI","Closed","G06","Leopard",0,2024,"Kudu",39.357296428397
"2024_G08_07240041_Kudu.AVI","Closed","G08","Lion",0,2024,"Kudu",32.0610544828309
"2024_G08_07250047_Kudu.AVI","Closed","G08","Cheetah",0,2024,"Kudu",27.2641039688181
"2024_G08_07250048_Kudu.AVI","Closed","G08","Lion",0,2024,"Kudu",34.5434462485722
"2024_G08_07300081_Kudu.AVI","Closed","G08","Hyena",0,2024,"Kudu",27.3699572991921
"2024_G08_08090031_Kudu.AVI","Closed","G08","Leopard",0,2024,"Kudu",32.2582423189962
"2024_G08_08100038_Kudu.AVI","Closed","G08","WildDog",0,2024,"Kudu",28.3288637385024
"2024_G08_08130055_Kudu.AVI","Closed","G08","Lion",0,2024,"Kudu",39.1794970243015
"2024_G08_08170082_Kudu.AVI","Closed","G08","Lion",0,2024,"Kudu",33.9942984019
"2024_I06_08190077_Kudu.AVI","Closed","I06","Lion",0,2024,"Kudu",16.6561504638825
"2024_J13_08140028_Kudu.AVI","Open","J13","Hyena",0,2024,"Kudu",23.3412466350816
"2024_N10_07310018_Kudu.AVI","Open","N10","WildDog",0,2024,"Kudu",30.2457842977349
"08090013_Kudu.AVI","Closed","D05","WildDog",1,2021,"Kudu",68.1545123996039
"2021_D09_07150015_Kudu.AVI","Closed","D09","Leopard",1,2021,"Kudu",53.792137421948
"2021_F03_07240002_Kudu.AVI","Open","F03","Lion",1,2021,"Kudu",63.951947701099
"2021_F07_07250072_Kudu.AVI","Open","F07","Hyena",1,2021,"Kudu",57.8211011839471
"2021_F07_07300145_Kudu.AVI","Open","F07","Cheetah",1,2021,"Kudu",67.8992615724495
"2021_G06_01170002_Kudu.AVI","Closed","G06","WildDog",1,2021,"Kudu",55.2262202608377
"2021_I06_07070091_Kudu.AVI","Closed","I06","Cheetah",1,2021,"Kudu",76.6733486995861
"2021_I06_07080015_Kudu.AVI","Closed","I06","Lion",1,2021,"Kudu",72.3422159728718
"2021_I06_07130083_Kudu.AVI","Closed","I06","Hyena",1,2021,"Kudu",60.968790160473
"2021_I10_08020026_Kudu.AVI","Closed","I10","Lion",1,2021,"Kudu",58.3288071971896
"2021_J13_07050092_Kudu.AVI","Open","J13","WildDog",1,2021,"Kudu",67.7595304048877
"2021_J13_07310076_Kudu.AVI","Open","J13","Lion",1,2021,"Kudu",63.6475473056964
"2021_N11_06260017_Kudu.AVI","Open","N11","Hyena",1,2021,"Kudu",70.2352473175894
"2021_N11_07120018_Kudu.AVI","Open","N11","WildDog",1,2021,"Kudu",67.9874179311377
"2021_N11_07130019_Kudu.AVI","Open","N11","WildDog",1,2021,"Kudu",63.3856440902583
"2024_F03_07230023_Kudu.AVI","Open","F03","Lion",1,2024,"Kudu",65.9417501898324
"2024_F07_07240037_Kudu.AVI","Open","F07","Hyena",1,2024,"Kudu",62.6349736552611
"2024_F07_07260062_Kudu.AVI","Open","F07","Leopard",1,2024,"Kudu",51.5069840045305
"2024_F07_07300091_Kudu.AVI","Open","F07","Hyena",1,2024,"Kudu",70.015292873708
"2024_J13_08070077_Kudu.AVI","Open","J13","Hyena",1,2024,"Kudu",41.7316901535285
"2024_N10_08040023_Kudu.AVI","Open","N10","WildDog",1,2024,"Kudu",54.8209298133655
"2024_N10_08060029_Kudu.AVI","Open","N10","Hyena",1,2024,"Kudu",48.610092926251
"2021_D05_06280011_Nyala.AVI","Closed","D05","WildDog",0,2021,"Nyala",28.8147435114625
"2021_D05_07010022_Nyala.AVI","Closed","D05","Cheetah",0,2021,"Nyala",29.5095824650241
"2021_D05_07100003_Nyala.AVI","Closed","D05","Lion",0,2021,"Nyala",39.0883683163502
"2021_D05_07240003_Nyala.AVI","Closed","D05","Leopard",0,2021,"Nyala",30.0871110244232
"2021_D09_07270010_Nyala.AVI","Closed","D09","Hyena",0,2021,"Nyala",25.8838074067978
"2021_D09_07310019_Nyala.AVI","Closed","D09","Hyena",0,2021,"Nyala",30.4027693181224
"2021_D09_08130014_Nyala.AVI","Closed","D09","Hyena",0,2021,"Nyala",35.6919229049762
"2021_F03_07070004_Nyala.AVI","Open","F03","Leopard",0,2021,"Nyala",18.352214719085
"2021_F07_06220030_NyalaBaboon.AVI","Open","F07","WildDog",0,2021,"Nyala",25.1693465784827
"2021_F07_06250074_Nyala.AVI","Open","F07","Lion",0,2021,"Nyala",31.2772556407548
"2021_F07_07110048_Nyala.AVI","Open","F07","Cheetah",0,2021,"Nyala",47.5298055304498
"2021_F07_07150104_Nyala.AVI","Open","F07","Cheetah",0,2021,"Nyala",19.8681505908264
"2021_F07_07150106_Nyala.AVI","Open","F07","Cheetah",0,2021,"Nyala",-1.72510026434982
"2021_F07_07250075_Nyala.AVI","Open","F07","Cheetah",0,2021,"Nyala",36.8213538718457
"2021_F07_07250076_NyalaBaboon.AVI","Open","F07","Lion",0,2021,"Nyala",28.6139964607426
"2021_F07_07300143_Nyala.AVI","Open","F07","Cheetah",0,2021,"Nyala",32.245344668633
"2021_F07_08140389_Nyala.AVI","Open","F07","Leopard",0,2021,"Nyala",27.5283132717563
"2021_G06_01080047_Nyala.AVI","Closed","G06","Cheetah",0,2021,"Nyala",50.3605034371547
"2021_G06_01080048_Nyala.AVI","Closed","G06","WildDog",0,2021,"Nyala",33.0568408923866
"2021_G06_01300035_Nyala.AVI","Closed","G06","Lion",0,2021,"Nyala",36.604851626603
"2021_G06_07300026_Nyala.AVI","Closed","G06","Leopard",0,2021,"Nyala",32.1250658531595
"2021_G06_08070024_Nyala.AVI","Closed","G06","Leopard",0,2021,"Nyala",32.1756402615434
"2021_I06_07110052_Nyala.AVI","Closed","I06","Cheetah",0,2021,"Nyala",18.4491508585921
"2021_I08_07250010_Nyala.AVI","Closed","I08","Cheetah",0,2021,"Nyala",46.6820810100038
"2021_I08_08030005_Nyala.AVI","Closed","I08","Lion",0,2021,"Nyala",35.8237401703325
"2021_I08_08120026_Nyala.AVI","Closed","I08","Lion",0,2021,"Nyala",3.67287379489487
"2021_I08_08140029_Nyala.AVI","Closed","I08","Hyena",0,2021,"Nyala",21.6133015717572
"2021_I10_07260009_Nyala.AVI","Closed","I10","Cheetah",0,2021,"Nyala",40.0183352491671
"2021_I10_07300024_Nyala.AVI","Closed","I10","Cheetah",0,2021,"Nyala",51.5819357807512
"2021_J13_06300014_Nyala.AVI","Open","J13","Leopard",0,2021,"Nyala",19.9661584937545
"2021_J13_07140054_Nyala.AVI","Open","J13","Lion",0,2021,"Nyala",27.9366395428061
"2021_J13_07310080_Nyala.AVI","Open","J13","Cheetah",0,2021,"Nyala",41.9389775140586
"2021_J13_08010099_Nyala.AVI","Open","J13","Cheetah",0,2021,"Nyala",23.0458288119717
"2024_D05_07220024_Nyala.AVI","Closed","D05","Leopard",0,2024,"Nyala",13.0212590543468
"2024_D05_07250048_Nyala.AVI","Closed","D05","Hyena",0,2024,"Nyala",41.6070774428438
"2024_D05_07270065_Nyala.AVI","Closed","D05","Lion",0,2024,"Nyala",18.6461571196706
"2024_D05_08010002_Nyala.AVI","Closed","D05","WildDog",0,2024,"Nyala",17.5094082546028
"2024_D05_08040019_Nyala.AVI","Closed","D05","Leopard",0,2024,"Nyala",31.4937781255132
"2024_D05_08050027_Nyala.AVI","Closed","D05","Hyena",0,2024,"Nyala",24.1492608854014
"2024_D05_08060035_Nyala.AVI","Closed","D05","Leopard",0,2024,"Nyala",34.317980413148
"2024_D05_08080041_Nyala.AVI","Closed","D05","Lion",0,2024,"Nyala",6.41642050661289
"2024_E08_07300105_Nyala.AVI","Closed","E08","Leopard",0,2024,"Nyala",18.3779383606233
"2024_E08_07310112_Nyala.AVI","Closed","E08","Lion",0,2024,"Nyala",27.1930899064962
"2024_F03_07300084_Nyala.AVI","Open","F03","Cheetah",0,2024,"Nyala",40.9142130745663
"2024_F03_08120009_Nyala.AVI","Open","F03","Leopard",0,2024,"Nyala",25.6397818451838
"2024_F07_07230028_Nyala.AVI","Open","F07","Leopard",0,2024,"Nyala",24.9344139447761
"2024_F07_07230031_Nyala.AVI","Open","F07","Lion",0,2024,"Nyala",21.0065207914119
"2024_F07_07230033_Nyala.AVI","Open","F07","Lion",0,2024,"Nyala",29.879186867051
"2024_F07_07300102_Nyala.AVI","Open","F07","Cheetah",0,2024,"Nyala",30.3474528098048
"2024_F07_07310113_Nyala.AVI","Open","F07","WildDog",0,2024,"Nyala",39.5488165547244
"2024_F07_08050175_Nyala.AVI","Open","F07","Hyena",0,2024,"Nyala",23.0785502285222
"2024_F07_08080011_Nyala.AVI","Open","F07","Lion",0,2024,"Nyala",16.6614762359281
"2024_F07_08090019_Nyala.AVI","Open","F07","Cheetah",0,2024,"Nyala",41.478376221297
"2024_F07_08140069_Nyala.AVI","Open","F07","Cheetah",0,2024,"Nyala",34.2801118944333
"2024_G06_07220008_Nyala.AVI","Closed","G06","WildDog",0,2024,"Nyala",35.6155429740201
"2024_G06_07250024_Nyala.AVI","Closed","G06","Lion",0,2024,"Nyala",33.0238730327627
"2024_G06_07290030_Nyala.AVI","Closed","G06","Lion",0,2024,"Nyala",28.8080230553841
"2024_G06_08050010_Nyala.AVI","Closed","G06","Hyena",0,2024,"Nyala",35.1860270925178
"2024_G06_08080020_Nyala.AVI","Closed","G06","Leopard",0,2024,"Nyala",29.514505847971
"2024_G06_08150034_Nyala.AVI","Closed","G06","WildDog",0,2024,"Nyala",42.9012500346015
"2024_G06_08150035_Nyala.AVI","Closed","G06","Lion",0,2024,"Nyala",41.1486673294904
"2024_G06_08160037_Nyala.AVI","Closed","G06","Cheetah",0,2024,"Nyala",13.8307345270545
"2024_G06_08180044_Nyala.AVI","Closed","G06","Cheetah",0,2024,"Nyala",28.2759021533848
"2024_G08_07210021_Nyala.AVI","Closed","G08","Lion",0,2024,"Nyala",45.5755060351166
"2024_G08_07220031_Nyala.AVI","Closed","G08","WildDog",0,2024,"Nyala",22.998106767687
"2024_G08_07220035_Nyala.AVI","Closed","G08","Leopard",0,2024,"Nyala",46.4744776271162
"2024_G08_07310084_Nyala.AVI","Closed","G08","Hyena",0,2024,"Nyala",23.4864931825242
"2024_G08_08010091_Nyala.AVI","Closed","G08","Cheetah",0,2024,"Nyala",29.6956902804697
"2024_G08_08030005_Nyala.AVI","Closed","G08","Lion",0,2024,"Nyala",15.5875871015027
"2024_G08_08100039_Nyala.AVI","Closed","G08","Hyena",0,2024,"Nyala",38.1789153759712
"2024_G08_08130053_Nyala.AVI","Closed","G08","WildDog",0,2024,"Nyala",34.0432248740928
"2024_G08_08170089_Nyala.AVI","Closed","G08","Leopard",0,2024,"Nyala",13.3833127677023
"2024_I06_07260015_Nyala.AVI","Closed","I06","WildDog",0,2024,"Nyala",21.7638983882198
"2024_I06_07290026_Nyala.AVI","Closed","I06","Hyena",0,2024,"Nyala",46.2290606779985
"2024_I06_08050056_Nyala.AVI","Closed","I06","Lion",0,2024,"Nyala",29.7664020990713
"2024_I06_08170066_Nyala.AVI","Closed","I06","Leopard",0,2024,"Nyala",13.9440548266451
"2024_I08_07250009_Nyala.AVI","Closed","I08","WildDog",0,2024,"Nyala",23.268830056466
"2024_I08_07300034_Nyala.AVI","Closed","I08","WildDog",0,2024,"Nyala",30.8237224397815
"2024_I08_08050058_Nyala.AVI","Closed","I08","Leopard",0,2024,"Nyala",36.0156569268563
"2024_I08_08110084_Nyala.AVI","Closed","I08","WildDog",0,2024,"Nyala",42.9383988766594
"2024_I08_08120090_Nyala.AVI","Closed","I08","WildDog",0,2024,"Nyala",27.304299974725
"2024_I08_08150094_Nyala.AVI","Closed","I08","Cheetah",0,2024,"Nyala",17.700655563508
"2024_J13_07310033_Nyala.AVI","Open","J13","Hyena",0,2024,"Nyala",28.2581241873893
"2024_J13_08040057_Nyala.AVI","Open","J13","Leopard",0,2024,"Nyala",36.1406134096004
"2024_J13_08070075_Nyala.AVI","Open","J13","Leopard",0,2024,"Nyala",37.7639550849037
"2024_J13_08070076_Nyala.AVI","Open","J13","Leopard",0,2024,"Nyala",36.7614838162053
"2024_J13_08140026_Nyala.AVI","Open","J13","Lion",0,2024,"Nyala",31.276445832367
"2024_L11_07270027_Nyala.AVI","Closed","L11","Hyena",0,2024,"Nyala",30.3427593676517
"2024_L11_07280033_Nyala.AVI","Closed","L11","WildDog",0,2024,"Nyala",17.3246114931579
"2024_L11_07290055_Nyala.AVI","Closed","L11","Hyena",0,2024,"Nyala",45.6810233613481
"2024_L11_08130164_Nyala.AVI","Closed","L11","Lion",0,2024,"Nyala",47.2964316389408
"2024_L11_08130172_Nyala.AVI","Closed","L11","Cheetah",0,2024,"Nyala",41.9227771767693
"2024_L11_08130176_Nyala.AVI","Closed","L11","WildDog",0,2024,"Nyala",12.7271842856144
"2024_L11_08170264_Nyala.AVI","Closed","L11","Lion",0,2024,"Nyala",16.9883836357367
"2024_L11_08180292_Nyala.AVI","Closed","L11","Lion",0,2024,"Nyala",27.0528554375914
"2024_L11_08200324_Nyala.AVI","Closed","L11","Lion",0,2024,"Nyala",39.4146440165927
"2024_N10_08060027_Nyala.AVI","Open","N10","Cheetah",0,2024,"Nyala",22.4051689560126
"2024_N10_08130060_Nyala.AVI","Open","N10","Hyena",0,2024,"Nyala",42.7835161863162
"08120346_Impala.AVI","Open","F07","Hyena",1,2021,"Nyala",63.3791940211878
"2021_D05_07230002_Nyala.AVI","Closed","D05","Leopard",1,2021,"Nyala",48.5507317886996
"2021_D05_08050002_Nyala.AVI","Closed","D05","Hyena",1,2021,"Nyala",58.3739435455982
"2021_D05_08160037_Nyala.AVI","Closed","D05","WildDog",1,2021,"Nyala",49.1812635771523
"2021_D09_08090006_Nyala.AVI","Closed","D09","Cheetah",1,2021,"Nyala",75.0959886497985
"2021_D09_08100008_Nyala.AVI","Closed","D09","Lion",1,2021,"Nyala",46.465714814903
"2021_F07_06270083_Nyala.AVI","Open","F07","Cheetah",1,2021,"Nyala",40.8552700058708
"2021_F07_07280124_Nyala.AVI","Open","F07","Leopard",1,2021,"Nyala",46.4304348797217
"2021_F07_08140391_Nyala.AVI","Open","F07","Lion",1,2021,"Nyala",55.3163717782715
"2021_G06_01020014_Nyala.AVI","Closed","G06","Lion",1,2021,"Nyala",59.4232270921952
"2021_G06_01040030_Nyala.AVI","Closed","G06","Hyena",1,2021,"Nyala",31.8191988673426
"2021_G06_01100005_Nyala.AVI","Closed","G06","Lion",1,2021,"Nyala",49.8064285813493
"2021_G06_01120009_Nyala.AVI","Closed","G06","Hyena",1,2021,"Nyala",50.5051510802299
"2021_G06_07270019_Nyala.AVI","Closed","G06","WildDog",1,2021,"Nyala",74.5053249468462
"2021_G06_08040011_Nyala.AVI","Closed","G06","Lion",1,2021,"Nyala",62.7161989409402
"2021_G06_08120047_Nyala.AVI","Closed","G06","WildDog",1,2021,"Nyala",65.0965430899367
"2021_G06_08150060_Nyala.AVI","Closed","G06","Hyena",1,2021,"Nyala",62.8436514979486
"2021_G08_06280020_Nyala.AVI","Closed","G08","WildDog",1,2021,"Nyala",58.614927010989
"2021_G08_07020005_Nyala.AVI","Closed","G08","Lion",1,2021,"Nyala",70.9213636993333
"2021_I08_07120010_Nyala.AVI","Closed","I08","Leopard",1,2021,"Nyala",72.1378515333839
"2021_I08_07180020_Nyala.AVI","Closed","I08","Hyena",1,2021,"Nyala",53.4263671106947
"2021_I08_07190025_Nyala.AVI","Closed","I08","Leopard",1,2021,"Nyala",57.2536045452006
"2021_I08_08060008_Nyala.AVI","Closed","I08","Hyena",1,2021,"Nyala",49.9423930364786
"2021_I08_08060009_Nyala.AVI","Closed","I08","Leopard",1,2021,"Nyala",80.314459375358
"2021_I08_08070014_Nyala.AVI","Closed","I08","WildDog",1,2021,"Nyala",70.3307090883958
"2021_I08_08140030_Nyala.AVI","Closed","I08","Lion",1,2021,"Nyala",63.6869849032609
"2021_I10_07010003_Nyala.AVI","Closed","I10","Leopard",1,2021,"Nyala",55.331375179616
"2021_I10_07120008_Nyala.AVI","Closed","I10","Hyena",1,2021,"Nyala",73.5616410923014
"2021_I10_07280020_Nyala.AVI","Closed","I10","WildDog",1,2021,"Nyala",53.8993791901923
"2021_I10_08140021_Nyala.AVI","Closed","I10","WildDog",1,2021,"Nyala",69.2535746300339
"2021_J13_06300016_Nyala.AVI","Open","J13","WildDog",1,2021,"Nyala",67.7873688603127
"2021_J13_07020041_Nyala.AVI","Open","J13","Lion",1,2021,"Nyala",63.8532756376923
"2021_J13_07030056_Nyala.AVI","Open","J13","Leopard",1,2021,"Nyala",56.7466562865494
"2021_J13_07270056_Nyala.AVI","Open","J13","Leopard",1,2021,"Nyala",69.5392089551118
"2021_J13_07280062_Nyala.AVI","Open","J13","WildDog",1,2021,"Nyala",68.76184000188
"2024_D05_07220019_Nyala.AVI","Closed","D05","Leopard",1,2024,"Nyala",59.9966028833571
"2024_D05_07240038_Nyala.AVI","Closed","D05","Lion",1,2024,"Nyala",70.4823815349971
